Size,Number of rooms,Location,Distance of the center,Years of construction,Date,Country,Build quality,Price final
0.519624033,0.474653185,0.202672369,0.109062974,0.406573216,06/08/2015,Vietnam,10,652528
0.121543144,0.340819435,0.349956939,0.420850659,0.126703414,06/04/1995,Austria,10,335403
0.542200831,0.089701513,0.693908444,0.650667757,0.431359087,26/03/2003,Thailand,1,476939
0.297737256,0.941960068,0.011327099,0.551763522,0.309800014,08/02/2001,Peru,9,190734
0.395169882,0.14902691,0.22401192,0.032583516,0.377805363,22/06/2007,Palau,6,458881
0.54740534,0.44448798,0.887399158,0.429651322,0.754045476,02/01/2004,Martinique,9,300018
0.654732986,0.436280832,0.749395613,0.861847874,0.890103864,30/12/2007,Senegal,6,501730
0.294903164,0.845973343,0.641104805,0.399632674,0.355694175,23/07/2007,Guadeloupe,2,156371
0.796574313,0.45342461,0.04113664,0.892417367,0.291492049,15/06/2010,Croatia,1,313444
0.56652205,0.472443112,0.44844198,0.534948456,0.131576868,09/12/2002,Netherlands Antilles,8,965233
0.918987123,0.89434368,0.620485371,0.403139466,0.587212198,29/06/1998,Japan,3,416100
0.575086935,0.77959986,0.141600158,0.926284398,0.114013363,07/04/1995,Germany,1,422676
0.672236795,0.886883815,0.497159716,0.934918897,0.239323593,11/01/2018,Liberia,8,260303
0.486238959,0.430737286,0.179201252,0.686687441,0.537730366,21/12/1994,Uruguay,1,523389
0.252736104,0.721371825,0.270364266,0.699838735,0.328334155,23/02/2001,Oman,8,892667
0.200456731,0.924566791,0.434382389,0.46986319,0.261665991,13/02/2002,Macao,1,245082
0.160977195,0.578008475,0.564919239,0.511647939,0.30297095,21/02/2001,Myanmar,9,879865
0.453400861,0.708969252,0.076551464,0.148273975,0.7713991,23/08/2018,Ecuador,9,238641
0.024731113,0.381784557,0.313425527,0.800086049,0.390847024,08/07/2014,Cocos (Keeling) Islands,9,772735
0.28390775,0.764430244,0.677911432,0.698613966,0.855953165,16/02/2004,Holy See (Vatican City State),3,482427
0.981549698,0.874326486,0.590975039,0.248426021,0.010962431,05/10/2008,Norfolk Island,4,390220
0.705519075,0.140543085,0.000705644,0.262936276,0.769362857,10/04/2006,Chad,5,715484
0.697029782,0.271446793,0.591230413,0.979369123,0.280056314,02/08/2008,Timor-Leste,6,712357
0.397618814,0.07460158,0.993036666,0.094154123,0.827652727,12/01/2013,Korea,9,603113
0.300719385,0.374887668,0.283478819,0.205301529,0.362085785,05/12/2004,Germany,4,180129
0.011147559,0.235995452,0.846807332,0.930287252,0.812867135,20/02/2022,Uganda,6,487256
0.329562127,0.683480244,0.32728573,0.494427933,0.04076812,09/07/2008,Spain,1,261393
0.10507525,0.275623788,0.004765577,0.548832142,0.543360965,10/01/2024,United States of America,2,806990
0.383802133,0.248035274,0.334660349,0.690745468,0.947552385,22/08/2001,Saint Vincent and the Grenadines,8,137213
0.60652481,0.947189525,0.141625729,0.237996528,0.66070532,15/12/1994,Jersey,4,306399
0.354978478,0.301260056,0.810952133,0.354799438,0.076940533,07/02/2013,Italy,10,688332
0.127576302,0.832478917,0.914816455,0.066094096,0.871391957,12/04/1997,French Guiana,7,554309
0.252329628,0.405548658,0.599604214,0.240553622,0.880212325,02/11/2014,Congo,4,378003
0.47715239,0.342760218,0.311383415,0.456504502,0.573466616,24/05/2023,Guyana,9,601521
0.343690023,0.492195039,0.56671596,0.648142808,0.112777546,27/12/1996,Tanzania,9,166849
0.218963253,0.098397722,0.7631481,0.71340161,0.298893996,03/11/1996,Switzerland,4,201721
0.184509995,0.367448682,0.529147134,0.304838063,0.664691332,11/06/2017,Liechtenstein,8,531358
0.943748739,0.387772153,0.182320226,0.869932343,0.988082704,13/01/2000,Kyrgyz Republic,6,436348
0.287971312,0.441287022,0.140594761,0.391102877,0.696569916,03/04/1995,Belgium,1,476584
0.105916374,0.838968823,0.333941212,0.353493286,0.59270937,14/10/2018,Bahamas,7,405685
0.020252292,0.276783279,0.328784589,0.152378654,0.767081948,29/03/2014,French Southern Territories,1,513732
0.155113423,0.486442912,0.855189366,0.375758794,0.629725208,12/06/2013,Pakistan,3,969489
0.815398384,0.832097751,0.010783496,0.489056055,0.026334147,22/12/2010,Belarus,8,947672
0.72448893,0.248090522,0.834616245,0.313850262,0.040958513,11/07/2015,Martinique,9,832874
0.894656664,0.745995257,0.971363697,0.914179952,0.717095585,12/09/1997,Syrian Arab Republic,3,913527
0.218652707,0.279930648,0.270979071,0.190879187,0.485824385,16/08/1997,Samoa,1,891260
0.169939447,0.364667578,0.609548315,0.134557055,0.559756294,25/08/2023,Cameroon,1,516652
0.017451456,0.960450124,0.261062484,0.611635889,0.247812608,25/08/2004,Macao,7,472451
0.494144053,0.326829395,0.365728939,0.100988173,0.392055307,11/12/2009,Montenegro,5,838831
0.918769672,0.05935684,0.903176586,0.451329727,0.420518252,07/06/1994,Lithuania,1,635609
0.447936948,0.977745654,0.680345429,0.605823132,0.157520826,07/10/1999,Taiwan,6,360216
0.37836948,0.766823538,0.428618015,0.871825585,0.596135659,28/06/2012,Cape Verde,6,840622
0.329159681,0.393057054,0.724015098,0.122653616,0.144130514,07/05/2015,Reunion,4,908969
0.037563783,0.575595567,0.962944771,0.932738649,0.441017529,20/11/1994,Timor-Leste,7,766439
0.803624974,0.24271183,0.326591384,0.776908977,0.273405392,23/12/2007,Turkey,7,447385
0.764506103,0.436511712,0.192667803,0.095616578,0.194035914,21/12/2021,Bouvet Island (Bouvetoya),9,315167
0.858707251,0.733295833,0.740641304,0.296048661,0.470055887,24/01/2020,Djibouti,1,952638
0.794540312,0.590904062,0.597495438,0.057546022,0.794335128,03/07/2007,Nigeria,5,858321
0.118117518,0.835385792,0.884359655,0.977398237,0.165585033,20/11/2023,Mauritania,10,465155
0.902302867,0.292349343,0.277268222,0.805458184,0.247714674,29/12/2017,Greenland,3,493372
0.604774979,0.706573455,0.141341219,0.514525543,0.33328955,09/05/2006,Samoa,7,194562
0.740229712,0.641134614,0.530765791,0.180529163,0.172818799,25/12/2023,Egypt,4,684395
0.360392251,0.374967725,0.355292466,0.127600601,0.851168868,09/01/2001,Liechtenstein,4,339437
0.517329009,0.68922159,0.809883611,0.816748884,0.438334893,27/03/2010,Haiti,1,913302
0.769400784,0.625942762,0.170499615,0.496675373,0.569798757,13/09/2002,Nigeria,1,853241
0.161792816,0.533855235,0.04577264,0.383528393,0.015753265,26/02/2009,Nicaragua,10,497812
0.285939087,0.76715834,0.347309569,0.892676213,0.2768948,24/08/2012,Italy,2,701074
0.992071569,0.096025986,0.361491663,0.847080118,0.226739478,05/02/2008,Indonesia,2,746910
0.034947404,0.719582917,0.600323958,0.231713785,0.491265593,10/09/2008,Uzbekistan,1,676067
0.774946538,0.058328392,0.225492583,0.623664976,0.047995369,15/04/2022,Russian Federation,8,923397
0.211019865,0.851770112,0.65432356,0.898814035,0.390651468,19/09/2009,Saint Kitts and Nevis,6,853697
0.569957546,0.727592089,0.372323095,0.058042817,0.329970713,22/05/2017,Cocos (Keeling) Islands,6,752448
0.485287656,0.933872855,0.883891268,0.281787621,0.999774982,28/08/2017,Comoros,10,832946
0.242541009,0.32912294,0.223442172,0.141028465,0.401609351,15/03/2000,Yemen,10,972511
0.897103975,0.374443751,0.632228466,0.475818057,0.69727792,05/03/2015,Germany,9,749033
0.693431985,0.04971103,0.226613212,0.290599684,0.603008868,12/05/2017,Greece,5,716262
0.598464464,0.964297349,0.646462317,0.71490292,0.345714001,23/06/1995,Saint Helena,4,861462
0.34123842,0.076517378,0.3715875,0.735335459,0.698628093,28/02/2017,Brazil,6,434334
0.824420222,0.985913427,0.992802044,0.017939667,0.108958071,02/08/2002,Poland,8,327174
0.629105135,0.865965509,0.535938259,0.246522531,0.148020783,01/02/1996,Swaziland,1,740330
0.596752173,0.087570487,0.046668767,0.69822431,0.702812164,18/03/1999,Lesotho,7,199614
0.261074077,0.463083061,0.550405575,0.093516534,0.930378405,03/04/1995,Egypt,8,367645
0.125559372,0.461498307,0.833963597,0.715103544,0.577958603,13/01/2018,Trinidad and Tobago,9,303552
0.334932759,0.041052189,0.278195847,0.781352543,0.981343502,26/08/2011,Armenia,8,917362
0.916116633,0.067999749,0.320532213,0.163856752,0.252109427,04/06/1997,Zimbabwe,7,159307
0.381503621,0.00471539,0.414576963,0.463167502,0.832225459,15/09/2020,Nicaragua,3,924221
0.601617203,0.251039987,0.510612908,0.268779948,0.247022506,19/09/2013,Greenland,2,317819
0.777003168,0.432506495,0.302055415,0.532573484,0.829161724,08/04/2012,Falkland Islands (Malvinas),3,619420
0.51329157,0.46399945,0.969753612,0.353080973,0.408522008,18/02/2023,Nigeria,4,939201
0.980254145,0.157603669,0.949191971,0.008216485,0.736895426,31/05/2002,Kiribati,4,343684
0.040488815,0.057666743,0.839649654,0.539278394,0.784483068,12/01/2020,Reunion,6,423308
0.949655329,0.034271903,0.248004147,0.454764214,0.779746768,17/12/2014,Belgium,7,794908
0.687807638,0.322609584,0.959684679,0.344217587,0.557387151,01/01/2009,North Macedonia,4,570593
0.054101182,0.872075905,0.8222325,0.260278286,0.995754409,29/12/2014,United States Minor Outlying Islands,10,609026
0.285109323,0.312028042,0.154453341,0.53311413,0.211023912,04/05/2012,Nicaragua,6,298239
0.740144008,0.8998851,0.048268621,0.334649697,0.26040029,13/10/2015,Eritrea,9,700273
0.430310298,0.468007354,0.984817167,0.444008707,0.465718462,05/03/2019,Mauritius,6,355803
0.14053338,0.709792712,0.637415704,0.761779045,0.546079755,30/04/1994,French Polynesia,3,348903
0.388424216,0.756242015,0.01433471,0.32621521,0.4816327,19/11/2022,Slovakia (Slovak Republic),1,825325
0.241324422,0.945834802,0.894226685,0.155202726,0.383858134,02/09/2002,Zambia,10,633204
0.23784881,0.08196144,0.870995757,0.735492891,0.781600653,22/10/2007,Thailand,10,330617
0.696778653,0.664365674,0.968470442,0.015964166,0.606208566,15/09/2009,Seychelles,5,413168
0.218425448,0.291449982,0.169010774,0.583773209,0.849239223,28/02/2014,Puerto Rico,10,224857
0.349086113,0.886015855,0.624582246,0.525791951,0.144874329,07/06/2014,Czech Republic,10,108841
0.845680772,0.453732097,0.468862383,0.855092881,0.58515426,19/11/2018,Somalia,3,246041
0.838258775,0.708697754,0.602254568,0.930627195,0.77399429,15/06/1999,Suriname,8,973568
0.587851991,0.752243255,0.047890354,0.693211612,0.870001817,25/05/2004,Timor-Leste,10,367492
0.998781213,0.635950005,0.271444769,0.28498014,0.72222991,08/06/1998,Bhutan,1,121912
0.858749561,0.309992195,0.924320851,0.658392432,0.165174825,20/12/2009,Seychelles,2,626885
0.902564527,0.565202525,0.045383327,0.676157185,0.199175704,13/02/2008,Guyana,3,677444
0.817477728,0.990432665,0.950209329,0.102427718,0.480516163,20/08/2010,Lao People's Democratic Republic,3,238986
0.185941497,0.536552546,0.2422863,0.24876112,0.611947684,30/01/2023,Thailand,8,661575
0.226259576,0.400255536,0.279807303,0.636709077,0.24496846,10/04/2003,Switzerland,5,309370
0.120474592,0.822133874,0.742385926,0.1310982,0.740197121,28/07/2009,Norfolk Island,8,782557
0.486501602,0.192727247,0.21138349,0.523846068,0.725017477,15/09/2023,Turkmenistan,6,812243
0.315303775,0.402097872,0.81080519,0.439609774,0.869364996,31/01/2017,France,2,612559
0.15798484,0.788341723,0.540719176,0.594384735,0.587602893,29/11/2013,Ghana,4,843470
0.387066475,0.561893829,0.909223429,0.268383082,0.138754587,22/09/2005,Cook Islands,9,362194
0.686822893,0.583551121,0.59912064,0.571953674,0.972761408,28/04/2023,Austria,4,601244
0.025011223,0.121286065,0.860736085,0.956107679,0.037356079,24/08/2012,Bangladesh,5,212601
0.21322127,0.062469646,0.862876368,0.775573474,0.624422471,25/05/2016,Turkmenistan,5,806802
0.201902277,0.787141246,0.668209594,0.720391313,0.440339896,04/01/2014,United Arab Emirates,10,570632
0.947285383,0.110584248,0.41604252,0.793031554,0.604576052,28/06/2021,Ghana,8,916443
0.512313023,0.824336837,0.911717215,0.621015983,0.228178888,29/09/2007,Kuwait,6,572083
0.520654176,0.086979025,0.036902535,0.274521714,0.80625786,27/07/2013,Algeria,10,522761
0.367330273,0.761786746,0.340702261,0.948362265,0.987721073,20/11/1999,Madagascar,7,104426
0.52316953,0.927208758,0.39506366,0.077256827,0.360323937,16/08/2016,Albania,6,694972
0.398120032,0.058219118,0.945326977,0.614784616,0.930153071,06/03/2023,Saint Pierre and Miquelon,5,156481
0.285626314,0.587928062,0.468881707,0.007730691,0.636818721,07/06/2013,American Samoa,5,289873
0.711222855,0.457842165,0.414853276,0.440474903,0.864990209,11/08/2010,Dominica,3,139894
0.467383553,0.805239796,0.248567394,0.715267969,0.238044955,09/06/1994,Anguilla,7,193277
0.479007289,0.688260414,0.480400705,0.685446974,0.944081261,25/09/2022,Grenada,10,977248
0.538116442,0.281036954,0.527911419,0.622585338,0.572617109,17/08/2007,Romania,5,872618
0.517561657,0.470032424,0.235804937,0.48792062,0.8687612,04/05/2019,Micronesia,7,848643
0.112922266,0.043195087,0.98274946,0.296546353,0.825140528,08/01/2020,Nigeria,2,568201
0.010418068,0.324317304,0.861181861,0.869323847,0.918617101,31/10/2015,Ghana,9,632949
0.471711469,0.435085979,0.500038498,0.589913147,0.374056133,01/02/2019,Bahrain,8,699359
0.72659974,0.53357754,0.154924612,0.585906062,0.064218714,11/12/2002,Finland,5,775184
0.987818695,0.163415487,0.89216758,0.426705753,0.104442116,12/11/2016,Reunion,2,114706
0.776169776,0.628381377,0.080406579,0.417253032,0.06063072,19/11/2020,Kyrgyz Republic,6,140335
0.686414935,0.284339642,0.923504684,0.498348998,0.468429006,16/12/2013,Nigeria,8,122013
0.363308157,0.934278648,0.884311092,0.414871292,0.800704806,24/05/2007,Eritrea,7,162655
0.705035313,0.801359622,0.635556349,0.849270309,0.178172441,04/09/2003,Vanuatu,8,785516
0.797922167,0.388494945,0.215416069,0.928071459,0.298261276,13/10/2000,Argentina,4,627743
0.652125062,0.30244956,0.884950344,0.784367498,0.131873463,02/01/2013,Fiji,3,239805
0.808490698,0.220765919,0.074440352,0.843492629,0.734789451,28/04/2007,Solomon Islands,7,130773
0.476998741,0.431275326,0.420520296,0.931837152,0.440394359,21/05/2022,Mayotte,2,686287
0.895169211,0.759221161,0.990364394,0.352402584,0.130748893,22/02/2021,Indonesia,5,745986
0.398120957,0.317303589,0.703721275,0.408059023,0.254706997,24/12/2005,Reunion,7,329336
0.71792634,0.918214043,0.194609087,0.786263872,0.038860162,30/01/2006,United Kingdom,1,853173
0.268356421,0.583902139,0.583575048,0.339169953,0.508249714,22/06/2005,Togo,4,809042
0.189356626,0.965428109,0.525486505,0.42354847,0.163159804,30/03/1994,Congo,2,638240
0.70127777,0.634310607,0.547907372,0.398326176,0.459243226,30/04/2019,Greenland,6,842480
0.30905661,0.851636229,0.067585998,0.795951309,0.376418019,19/11/2000,Angola,1,771717
0.600055369,0.458267264,0.434739946,0.120293491,0.942318249,07/09/2016,American Samoa,7,752814
0.15876066,0.934524233,0.177867326,0.15422189,0.18388321,14/03/2021,Solomon Islands,3,542175
0.643239102,0.210188312,0.445061977,0.547639242,0.686069837,31/03/2022,Gibraltar,1,773666
0.964263071,0.44725982,0.621815546,0.984773331,0.446093443,16/11/2007,Saint Vincent and the Grenadines,8,880559
0.360612322,0.175397838,0.105870737,0.744431463,0.492983541,22/01/2002,El Salvador,7,589521
0.938804784,0.117299648,0.987266934,0.611364729,0.826228466,16/06/2010,Nauru,2,118223
0.168259529,0.793129784,0.347005082,0.307409409,0.544876562,28/06/1996,Armenia,7,406453
0.885614888,0.933878233,0.233757898,0.653742497,0.396170014,31/07/2013,British Indian Ocean Territory (Chagos Archipelago),3,658402
0.728442809,0.520890137,0.42555573,0.403601068,0.442903716,25/04/2020,Bulgaria,9,461152
0.876420922,0.955993707,0.721938429,0.219511214,0.668433942,27/09/2013,Korea,8,269488
0.759139015,0.311812308,0.788656595,0.179266472,0.702592338,21/03/2006,Liechtenstein,5,349500
0.394856441,0.590632247,0.275082697,0.966969111,0.830189004,09/05/2007,Lao People's Democratic Republic,7,884726
0.811213407,0.703270905,0.329172941,0.163331654,0.453728313,09/10/1994,Micronesia,3,957816
0.792983041,0.288605973,0.387338454,0.929096945,0.246041018,27/06/2013,British Virgin Islands,1,937421
0.18914108,0.035081292,0.428680419,0.54376041,0.696946287,22/06/2016,Isle of Man,1,593778
0.789618439,0.574454525,0.254306596,0.652070853,0.358480874,30/01/2016,Haiti,2,859222
0.260605079,0.690304834,0.555681224,0.3908874,0.002881578,23/09/2015,Austria,8,115001
0.941683505,0.649892727,0.531994247,0.152533585,0.461818305,12/10/1996,Saint Vincent and the Grenadines,1,296961
0.827557244,0.665292838,0.729582316,0.698956493,0.102983475,17/03/2015,Bulgaria,5,767350
0.467232394,0.826552948,0.398001719,0.741105662,0.679748256,25/11/2016,Norfolk Island,9,817131
0.178388052,0.286044797,0.468214191,0.465020082,0.651615813,19/09/2010,Marshall Islands,9,555017
0.578712026,0.640801554,0.731129539,0.68383416,0.749906908,26/03/1998,Andorra,2,147906
0.441565544,0.19307468,0.007121214,0.35864115,0.996719815,07/10/2023,Saint Lucia,7,260475
0.901859654,0.179967332,0.149542938,0.334146882,0.649136143,02/07/2013,Tuvalu,1,452060
0.904659528,0.093205524,0.877586458,0.173313485,0.52686898,04/03/2022,Mali,3,825060
0.288118664,0.91719385,0.967940908,0.95947828,0.51406379,17/10/2022,Lithuania,6,761667
0.813577214,0.361131218,0.770796311,0.582315585,0.537673713,05/11/2015,Turks and Caicos Islands,9,592009
0.369966874,0.451454778,0.113510824,0.765657572,0.606914502,06/11/2005,Tuvalu,10,779813
0.25538685,0.716523266,0.329588821,0.202055967,0.537928324,06/09/2017,Mexico,2,829564
0.908253584,0.495313195,0.645807097,0.068220453,0.164707988,24/04/2020,United States of America,7,958172
0.891219376,0.509072979,0.428348502,0.089595449,0.77842841,26/11/2020,Nauru,4,791663
0.181076712,0.49914503,0.353302393,0.931790965,0.966401654,21/05/2002,Antarctica (the territory South of 60 deg S),2,664896
0.509932247,0.234358297,0.594539163,0.662065488,0.935654609,04/12/2015,Ghana,3,839541
0.415466448,0.534901306,0.916801821,0.747224055,0.922416135,17/08/2001,United States Minor Outlying Islands,6,576193
0.290057028,0.834922405,0.394434559,0.017027135,0.294587319,25/01/2016,Tonga,10,795490
0.316453014,0.668906343,0.366567354,0.937263062,0.255633721,02/07/2012,Bouvet Island (Bouvetoya),9,889926
0.595479387,0.218270551,0.324542685,0.209969448,0.02328876,26/02/2012,Lesotho,8,545669
0.694743681,0.796253898,0.044928014,0.730511868,0.534855261,18/07/2000,Burundi,10,714749
0.710480305,0.938092309,0.199925979,0.688627919,0.571976358,06/08/1994,Svalbard & Jan Mayen Islands,9,629717
0.440155144,0.625994856,0.205376145,0.23443253,0.60006073,18/11/1995,Angola,4,419925
0.591344783,0.430613794,0.16550343,0.101760559,0.77823278,11/09/2021,Antigua and Barbuda,4,736249
0.641117943,0.344277837,0.038150171,0.944042859,0.672550506,27/04/2017,Sudan,9,191927
0.492684779,0.995924425,0.371555861,0.879851438,0.713738905,23/04/2014,Tunisia,8,811947
0.88267912,0.808508205,0.706933516,0.978500038,0.94049149,16/06/1996,Sao Tome and Principe,2,679089
0.207347261,0.890967474,0.041762475,0.700768506,0.675984338,11/12/2012,Canada,8,101289
0.593263943,0.909677709,0.466291278,0.809682566,0.81354499,28/01/2024,Cook Islands,1,740537
0.903751906,0.832687674,0.230564494,0.429392227,0.140739247,21/02/2000,Slovenia,9,855696
0.098166494,0.347941189,0.926315357,0.587496397,0.879714146,09/03/2001,Cape Verde,9,678304
0.520866746,0.160104799,0.217073503,0.152357797,0.239064894,07/08/2021,Turks and Caicos Islands,8,158690
0.980834449,0.627497471,0.539294426,0.548478625,0.599925746,14/12/2000,Bolivia,5,521312
0.029289267,0.186510348,0.165455607,0.379526461,0.265662786,24/04/2020,Anguilla,5,490019
0.840647122,0.714932964,0.439655977,0.957837902,0.790183982,06/03/2021,Saint Vincent and the Grenadines,3,943886
0.419268653,0.110936771,0.411253548,0.515549373,0.106580875,01/05/1995,Peru,5,646433
0.132387005,0.626362279,0.844620266,0.73236605,0.194646269,22/11/1998,Bolivia,4,574637
0.133893042,0.260257081,0.659442196,0.834400867,0.941500915,02/05/2000,Malta,1,169341
0.63695858,0.717811707,0.653842487,0.782091703,0.401520167,28/10/2012,Belize,9,425444
0.028279693,0.167041005,0.709043535,0.279328246,0.750059578,12/01/2010,Benin,10,735808
0.051911103,0.755437202,0.408096555,0.180769731,0.574137348,21/08/2020,Greenland,4,877273
0.608423038,0.694646655,0.844146688,0.331246518,0.653270976,18/12/2006,Aruba,3,402452
0.718950079,0.456577356,0.503810504,0.871339338,0.146784978,02/01/2006,Ukraine,6,310816
0.376477436,0.560133411,0.436225936,0.292642853,0.852600972,12/09/2017,Jersey,1,168903
0.144642721,0.479277696,0.586240612,0.155158303,0.573695268,01/04/2013,Netherlands Antilles,5,238422
0.528430343,0.418277365,0.92198332,0.435039124,0.369481672,17/08/1999,French Southern Territories,7,277811
0.219109248,0.175196861,0.416019863,0.058447317,0.632017474,27/04/2021,Botswana,2,833846
0.006618582,0.573132954,0.067900825,0.982086932,0.485611274,05/12/2004,British Indian Ocean Territory (Chagos Archipelago),10,223897
0.947823228,0.932899653,0.442266537,0.219966176,0.891203414,18/06/2020,Saint Martin,9,694959
0.114533672,0.855103487,0.911772326,0.813042325,0.304509789,30/06/2014,Monaco,6,254442
0.781189675,0.94226989,0.238540948,0.520641994,0.610640409,24/02/1996,Fiji,2,908779
0.450673339,0.623940212,0.413284206,0.700066924,0.066140742,22/04/2007,Dominica,8,298706
0.992322979,0.564053474,0.511522078,0.341554186,0.223012933,11/08/2022,Libyan Arab Jamahiriya,8,614542
0.979204575,0.193061383,0.544156221,0.05024332,0.107638862,07/12/1998,Cameroon,1,197271
0.124048581,0.488379986,0.328734849,0.485118119,0.107743316,22/12/2012,Guernsey,1,765902
0.538293036,0.175736974,0.546434492,0.983705893,0.120572341,05/01/2006,Cambodia,1,391396
0.776388864,0.51839749,0.903375678,0.083955336,0.422945865,28/11/2023,Lebanon,4,994712
0.039069767,0.179581267,0.465674562,0.537447226,0.485784231,07/06/2023,Nigeria,4,111554
0.646029268,0.468179031,0.606494739,0.212113806,0.056177867,18/07/2005,Gabon,8,705511
0.947017329,0.959656934,0.876521647,0.914963393,0.759725424,12/05/2007,Tunisia,1,483296
0.029020357,0.767556152,0.833749509,0.287878909,0.050604705,25/07/2022,United States Virgin Islands,10,360350
0.470210878,0.957405234,0.040304788,0.418403332,0.539962172,15/04/2017,Ireland,3,195413
0.812938116,0.16425394,0.015303016,0.742784349,0.944309343,23/06/2023,Slovakia (Slovak Republic),1,149071
0.104610575,0.794634222,0.5098557,0.295970687,0.977707071,18/09/2007,Christmas Island,9,997816
0.204481241,0.897915068,0.414485988,0.928850158,0.309141245,18/04/2004,United States Virgin Islands,10,173773
0.059679831,0.977008063,0.044375085,0.602640284,0.476230829,02/04/2015,Bulgaria,9,764382
0.744144797,0.772590693,0.711021983,0.034151306,0.005584129,06/12/2020,United States Minor Outlying Islands,7,672662
0.053200314,0.052759783,0.01558727,0.695373172,0.980046816,01/07/1997,Bouvet Island (Bouvetoya),8,655714
0.705551901,0.083770701,0.654447528,0.854965913,0.829524459,05/12/1998,Lao People's Democratic Republic,1,144641
0.663888302,0.7105365,0.937031727,0.085341536,0.959944594,03/06/1994,Gibraltar,5,142196
0.405714702,0.011959099,0.752809199,0.016887023,0.812220179,02/01/2023,Kuwait,2,293507
0.496998354,0.025885959,0.164136601,0.932177667,0.912096298,03/07/2006,Luxembourg,1,821163
0.513202667,0.678493979,0.26553462,0.222227672,0.989977458,24/07/2018,Slovenia,3,171742
0.380942201,0.061452643,0.273395149,0.650093111,0.544221942,25/11/2014,Guinea-Bissau,7,577584
0.997036838,0.696537767,0.654995875,0.555352409,0.183674671,14/03/2001,Yemen,1,534477
0.787028606,0.327088321,0.400911254,0.992258777,0.346933143,30/07/1999,Mongolia,2,573135
0.646961479,0.772513205,0.685397449,0.560725859,0.311636562,05/12/2001,Kenya,2,356484
0.154932374,0.44293542,0.875385991,0.501483782,0.899465585,30/09/2015,Bahamas,4,133039
0.505201379,0.190856425,0.574625035,0.480897126,0.935838544,10/06/1998,Solomon Islands,3,706903
0.843259643,0.647805498,0.202912539,0.247027732,0.687372138,20/09/2023,Lesotho,3,536864
0.315816099,0.826182991,0.793679833,0.864803725,0.804822792,21/05/2006,Samoa,10,699467
0.51349223,0.313156533,0.386820863,0.921583079,0.787362108,16/04/1996,Iran,5,535968
0.244932846,0.582395584,0.319642004,0.483393327,0.373359446,30/09/2016,British Indian Ocean Territory (Chagos Archipelago),3,226682
0.682235013,0.831804162,0.800424536,0.250500604,0.813202414,05/10/2023,Philippines,7,118568
0.325763214,0.818378504,0.104529528,0.956076323,0.334919113,28/05/1999,Kazakhstan,5,617983
0.441635719,0.524637631,0.040214175,0.314590903,0.221401339,26/01/2009,Montenegro,4,284855
0.239254278,0.177217772,0.293924467,0.481042263,0.959187321,11/12/2007,Israel,3,687382
0.415395045,0.064130538,0.210259128,0.387732181,0.977297376,17/07/2008,Mayotte,4,487114
0.173623822,0.585581439,0.962710019,0.409760538,0.831876577,22/01/1997,Ecuador,2,571290
0.318999518,0.620441262,0.591266283,0.446921978,0.688339849,25/03/2023,Niue,1,326631
0.615055708,0.139581163,0.511899244,0.340201995,0.032425724,06/04/2023,Anguilla,3,860960
0.88187288,0.726722935,0.479179058,0.345887418,0.030667792,02/02/2022,Monaco,2,549739
0.584674716,0.998422854,0.651388224,0.160649828,0.504418025,28/09/2013,Guinea-Bissau,1,537547
0.665371394,0.051462046,0.210107777,0.057819464,0.446960726,20/08/1997,Oman,1,202251
0.999552769,0.024312787,0.96458111,0.905035013,0.314958175,28/05/2017,Greenland,2,662788
0.786553143,0.002688063,0.903484302,0.624684718,0.143191075,23/07/1994,Australia,9,969007
0.024995179,0.935756876,0.55185506,0.099963667,0.109940788,31/03/2007,Nauru,5,906543
0.545544202,0.667836725,0.696427238,0.286101083,0.996511425,07/06/2008,Honduras,9,673728
0.261550007,0.887066463,0.122894535,0.989890464,0.471932865,12/12/2019,South Georgia and the South Sandwich Islands,8,970080
0.34453471,0.243316199,0.94171327,0.663394876,0.352292042,08/09/2005,Macao,6,664285
0.758762952,0.830540947,0.539354427,0.994470596,0.452057391,16/06/2018,South Georgia and the South Sandwich Islands,1,328123
0.65707353,0.626428071,0.332515189,0.887882154,0.261517443,18/04/2010,Central African Republic,10,489415
0.436404213,0.484660947,0.645897779,0.952139076,0.625147646,30/08/1998,Northern Mariana Islands,5,328420
0.861162198,0.362477234,0.449076147,0.149363175,0.482011799,19/09/2015,Algeria,1,409643
0.296675361,0.679477264,0.210684986,0.357530384,0.434702777,09/07/1996,Guam,7,955348
0.394180999,0.667268367,0.051919199,0.186755302,0.801878291,11/01/2018,Botswana,10,961942
0.212624496,0.934952912,0.114118298,0.659612787,0.431773564,05/11/2015,Armenia,8,758864
0.46626302,0.858440582,0.314606698,0.403648437,0.538302444,01/01/2014,Saint Martin,8,196945
0.317590287,0.206535603,0.971654468,0.275063573,0.013703293,02/03/1994,Senegal,7,892776
0.646689389,0.077569946,0.038123352,0.380200097,0.437732225,12/07/2007,Senegal,2,526807
0.642413114,0.535729639,0.171143627,0.380110344,0.136660405,25/11/2009,Afghanistan,5,372678
0.879219823,0.377945145,0.102788965,0.195371294,0.855959617,16/10/2006,Cayman Islands,4,971152
0.188612591,0.707127676,0.065781653,0.890565623,0.658063962,22/06/2015,Mozambique,5,508610
0.326776649,0.333907972,0.270284414,0.28691438,0.22922163,07/08/2023,Brazil,10,793044
